county_name,fips,state_name,lat,lng
Sanders,30089,Montana,47.6748,-115.1333
Marshall,17123,Illinois,41.0332,-89.3448
Morgan,49029,Utah,41.0893,-111.5732
Ward,48475,Texas,31.5095,-103.1025
Martin,21159,Kentucky,37.8016,-82.5132
Towns,13281,Georgia,34.9167,-83.7373
Grant,54023,West Virginia,39.1051,-79.1956
Shelby,19165,Iowa,41.6851,-95.3102
Ramsey,38071,North Dakota,48.2689,-98.7201
Owyhee,16073,Idaho,42.5815,-116.1699
Gates,37073,North Carolina,36.4449,-76.7005
Wabash,17185,Illinois,38.4461,-87.8443
Greensville,51081,Virginia,36.6759,-77.5596
Montgomery,29139,Missouri,38.9415,-91.4702
Blanco,48031,Texas,30.2664,-98.3999
Teton,16081,Idaho,43.7594,-111.2076
Sussex,51183,Virginia,36.9217,-77.2618
Cherokee,19035,Iowa,42.7356,-95.6238
Jefferson Davis,28065,Mississippi,31.5697,-89.823
Noble,40103,Oklahoma,36.3886,-97.2305
Madison,22065,Louisiana,32.3644,-91.2426
Rio Grande,08105,Colorado,37.5825,-106.3832
Morrow,41049,Oregon,45.4189,-119.5844
Juab,49023,Utah,39.7027,-112.7848
Cottonwood,27033,Minnesota,44.0071,-95.1812
Duval,48131,Texas,27.6814,-98.5089
Washita,40149,Oklahoma,35.2904,-98.9922
Fergus,30027,Montana,47.2636,-109.2245
Pulaski,13235,Georgia,32.2323,-83.476
Bacon,13005,Georgia,31.5537,-82.4527
Richland,30083,Montana,47.7879,-104.5614
Louisa,19115,Iowa,41.2185,-91.2596
Roosevelt,30085,Montana,48.2945,-105.0164
Nantucket,25019,Massachusetts,41.2831,-70.0692
Iron,26071,Michigan,46.2087,-88.5305
Pushmataha,40127,Oklahoma,34.4162,-95.3759
Johnston,40069,Oklahoma,34.3165,-96.6606
Pope,27121,Minnesota,45.586,-95.4445
West Carroll,22123,Louisiana,32.7885,-91.4568
Sierra,35051,New Mexico,33.1305,-107.1924
Alleghany,37005,North Carolina,36.4913,-81.1279
Essex,51057,Virginia,37.9434,-76.9514
Green,21087,Kentucky,37.264,-85.5531
Watonwan,27165,Minnesota,43.9784,-94.6141
Box Butte,31013,Nebraska,42.2198,-103.0857
Clay,37043,North Carolina,35.0572,-83.7502
Bradley,05011,Arkansas,33.4664,-92.1624
Cumberland,17035,Illinois,39.2734,-88.2402
Custer,31041,Nebraska,41.3943,-99.7261
Candler,13043,Georgia,32.4034,-82.0737
Hancock,19081,Iowa,43.0819,-93.7343
Owen,21187,Kentucky,38.5197,-84.8281
Mackinac,26097,Michigan,46.0802,-85.0868
Red Willow,31145,Nebraska,40.1758,-100.4769
Coosa,01037,Alabama,32.9362,-86.2477
Pike,05109,Arkansas,34.1635,-93.6563
Walsh,38099,North Dakota,48.3695,-97.7213
Lancaster,51103,Virginia,37.7345,-76.4632
Franklin,48159,Texas,33.1755,-95.2184
Colfax,31037,Nebraska,41.574,-97.0865
Valley,16085,Idaho,44.7666,-115.5663
Barnes,38003,North Dakota,46.9361,-98.0716
Noxubee,28103,Mississippi,33.1101,-88.5697
Evans,13109,Georgia,32.1568,-81.8869
Switzerland,18155,Indiana,38.8262,-85.037
Wilcox,01131,Alabama,31.9893,-87.3082
Middlesex,51119,Virginia,37.6303,-76.5697
Carroll,21041,Kentucky,38.6678,-85.1236
Guthrie,19077,Iowa,41.6837,-94.5011
Oregon,29149,Missouri,36.6867,-91.4033
Monroe,21171,Kentucky,36.7122,-85.7165
Chicot,05017,Arkansas,33.2672,-91.294
Mitchell,19131,Iowa,43.3564,-92.789
Carbon,30009,Montana,45.2274,-109.0281
Lincoln,53043,Washington,47.5763,-118.4187
Crawford,18025,Indiana,38.2924,-86.4517
Lake,27075,Minnesota,47.6409,-91.4457
Chattahoochee,13053,Georgia,32.347,-84.787
Camden,37029,North Carolina,36.3877,-76.2064
Winnebago,19189,Iowa,43.3775,-93.7341
Sabine,48403,Texas,31.3432,-93.8517
Dimmit,48127,Texas,28.4225,-99.7566
Clay,48077,Texas,33.7855,-98.2085
Lanier,13173,Georgia,31.0379,-83.0628
Scott,05127,Arkansas,34.8608,-94.0633
Perry,05105,Arkansas,34.9474,-92.9315
Alcona,26001,Michigan,44.6854,-83.5937
Latimer,40077,Oklahoma,34.876,-95.2504
Nowata,40105,Oklahoma,36.7985,-95.6174
Mountrail,38061,North Dakota,48.2013,-102.3557
Early,13099,Georgia,31.3228,-84.9037
St. Helena,22091,Louisiana,30.822,-90.7103
Roberts,46109,South Dakota,45.6296,-96.9461
Leslie,21131,Kentucky,37.0941,-83.3811
Runnels,48399,Texas,31.8311,-99.9762
Bullock,01011,Alabama,32.1005,-85.7157
Ralls,29173,Missouri,39.5277,-91.522
Trousdale,47169,Tennessee,36.3921,-86.1568
Butte,46019,South Dakota,44.9058,-103.5079
Martin,18101,Indiana,38.708,-86.8031
Todd,46121,South Dakota,43.1934,-100.7185
Clinton,21053,Kentucky,36.7274,-85.1362
Keokuk,19107,Iowa,41.3365,-92.1786
Holt,31089,Nebraska,42.4557,-98.7838
Iron,29093,Missouri,37.5552,-90.7735
Franklin,19069,Iowa,42.7325,-93.2625
Ochiltree,48357,Texas,36.2784,-100.8157
Nemaha,20131,Kansas,39.7834,-96.0141
Emery,49015,Utah,38.9968,-110.7006
Lowndes,01085,Alabama,32.1547,-86.6501
Carroll,28015,Mississippi,33.4485,-89.9202
Montgomery,28097,Mississippi,33.494,-89.6164
Love,40085,Oklahoma,33.9499,-97.2441
Howard,29089,Missouri,39.1425,-92.6963
Washington,16087,Idaho,44.4524,-116.7847
Montgomery,19137,Iowa,41.0302,-95.1564
Metcalfe,21169,Kentucky,36.9905,-85.6292
Marion,48315,Texas,32.798,-94.3572
Yuma,08125,Colorado,40.0029,-102.4242
Caldwell,22021,Louisiana,32.0923,-92.1166
Grundy,29079,Missouri,40.1139,-93.5653
Nome,02180,Alaska,64.9111,-164.0272
Tunica,28143,Mississippi,34.652,-90.3755
Lewis,29111,Missouri,40.0969,-91.7221
Jackson,27063,Minnesota,43.6741,-95.154
Kemper,28069,Mississippi,32.7546,-88.6412
Sublette,56035,Wyoming,42.7669,-109.9147
Ritchie,54085,West Virginia,39.1783,-81.063
Wilkes,13317,Georgia,33.7819,-82.7432
Cumberland,51049,Virginia,37.5121,-78.2449
Yellow Medicine,27173,Minnesota,44.7163,-95.8684
Sac,19161,Iowa,42.3862,-95.1054
North Slope,02185,Alaska,69.3122,-153.481
Stevens,27149,Minnesota,45.5861,-96.0003
Webster,28155,Mississippi,33.6131,-89.2848
Catahoula,22025,Louisiana,31.6661,-91.8471
Marshall,20117,Kansas,39.7836,-96.5229
Calhoun,19025,Iowa,42.3852,-94.6404
Parmer,48369,Texas,34.5301,-102.7845
Johnson,13167,Georgia,32.7015,-82.6601
White Pine,32033,Nevada,39.4421,-114.9016
Linn,20107,Kansas,38.2123,-94.843
Rice,20159,Kansas,38.3472,-98.201
Grand,49019,Utah,38.982,-109.5699
Brown,20013,Kansas,39.8265,-95.5642
Cheyenne,31033,Nebraska,41.2198,-102.995
Jones,37103,North Carolina,35.0217,-77.3552
Jasper,17079,Illinois,39.0101,-88.1538
McLean,38055,North Dakota,47.6069,-101.3218
Blaine,40011,Oklahoma,35.8752,-98.4334
Humboldt,19091,Iowa,42.7765,-94.2072
McCormick,45065,South Carolina,33.8996,-82.3099
Greenlee,04011,Arizona,33.2152,-109.2402
Clear Creek,08019,Colorado,39.6891,-105.6444
Stillwater,30095,Montana,45.669,-109.3952
Pratt,20151,Kansas,37.6477,-98.7396
Emmet,19063,Iowa,43.3779,-94.6784
Beaverhead,30001,Montana,45.1327,-112.8988
Hickory,29085,Missouri,37.9408,-93.3207
Rock,27133,Minnesota,43.6747,-96.2532
Marshall,27089,Minnesota,48.3581,-96.3685
St. Clair,29185,Missouri,38.0372,-93.776
Stephens,48429,Texas,32.7359,-98.8362
Clarke,19039,Iowa,41.029,-93.7852
Swift,27151,Minnesota,45.2827,-95.6814
Charles Mix,46023,South Dakota,43.2079,-98.5879
Wayne,31179,Nebraska,42.2093,-97.1193
Irwin,13155,Georgia,31.6022,-83.2764
Perry,01105,Alabama,32.6385,-87.2944
McLean,21149,Kentucky,37.5292,-87.2636
Montmorency,26119,Michigan,45.0276,-84.1272
Valdez-Cordova,02261,Alaska,61.562,-144.4686
Livingston,21139,Kentucky,37.2096,-88.3537
Brewster,48043,Texas,29.8119,-103.2517
Howard,19089,Iowa,43.3568,-92.3172
Hamilton,31081,Nebraska,40.873,-98.0229
Ozark,29153,Missouri,36.6493,-92.4447
Lee,05077,Arkansas,34.7806,-90.7821
Pipestone,27117,Minnesota,44.023,-96.2586
Rosebud,30087,Montana,46.2297,-106.7307
Alger,26003,Michigan,46.4086,-86.604
Benewah,16009,Idaho,47.2176,-116.6587
Deer Lodge,30023,Montana,46.0607,-113.0679
Phelps,31137,Nebraska,40.5111,-99.4145
Claiborne,28021,Mississippi,31.9737,-90.9118
Montgomery,13209,Georgia,32.1734,-82.5348
Woods,40151,Oklahoma,36.7669,-98.8651
Caldwell,29025,Missouri,39.6557,-93.9827
Allendale,45005,South Carolina,32.9881,-81.3583
Dawson,30021,Montana,47.2664,-104.8995
Wilkinson,13319,Georgia,32.8024,-83.1712
Palo Alto,19147,Iowa,43.0821,-94.6781
Crittenden,21055,Kentucky,37.3527,-88.0972
Forest,55041,Wisconsin,45.6673,-88.7704
Cuming,31039,Nebraska,41.9164,-96.7874
Montgomery,05097,Arkansas,34.5388,-93.6596
Greene,19073,Iowa,42.0362,-94.3968
Cloud,20029,Kansas,39.4803,-97.6493
Davis,19051,Iowa,40.7477,-92.4097
Modoc,06049,California,41.5898,-120.725
Kiowa,40075,Oklahoma,34.9164,-98.9809
Richmond,51159,Virginia,37.9434,-76.7269
Wilkinson,28157,Mississippi,31.1611,-91.3109
Somervell,48425,Texas,32.2223,-97.7744
Jack,48237,Texas,33.2335,-98.1725
Wilcox,13315,Georgia,31.9729,-83.4323
Clearwater,27029,Minnesota,47.5775,-95.379
Tyler,54095,West Virginia,39.4653,-80.8848
Dawes,31045,Nebraska,42.7197,-103.1354
Maries,29125,Missouri,38.1616,-91.9249
Jenkins,13165,Georgia,32.7924,-81.9635
Mathews,51115,Virginia,37.4354,-76.3436
Carroll,29033,Missouri,39.427,-93.5052
Terrell,13273,Georgia,31.777,-84.437
Gallatin,21077,Kentucky,38.7569,-84.8593
Monona,19133,Iowa,42.0516,-95.9599
Hancock,21091,Kentucky,37.8415,-86.7779
Custer,46033,South Dakota,43.6776,-103.4515
Archer,48009,Texas,33.6153,-98.6877
Clay,54015,West Virginia,38.4625,-81.0751
Wilson,20205,Kansas,37.5593,-95.7434
Benton,18007,Indiana,40.6063,-87.3109
Clearwater,16035,Idaho,46.6736,-115.6567
Sitka,02220,Alaska,57.2401,-135.3153
Lafayette,12067,Florida,29.9855,-83.1811
Yoakum,48501,Texas,33.173,-102.8278
Monroe,29137,Missouri,39.4955,-92.0007
Lucas,19117,Iowa,41.0294,-93.3277
Platte,56031,Wyoming,42.1331,-104.9659
Red River,22081,Louisiana,32.0931,-93.3399
Doddridge,54017,West Virginia,39.2692,-80.707
Trimble,21223,Kentucky,38.613,-85.3375
Mitchell,48335,Texas,32.3062,-100.9211
Hancock,13141,Georgia,33.2704,-83.0007
Graham,37075,North Carolina,35.3502,-83.8335
Cedar,31027,Nebraska,42.5993,-97.2524
Harrison,29081,Missouri,40.3547,-93.992
Johnson,56019,Wyoming,44.0388,-106.5846
Mercer,38057,North Dakota,47.3092,-101.8315
Pocahontas,54075,West Virginia,38.3318,-80.0078
Marion,13197,Georgia,32.3534,-84.5247
Knox,31107,Nebraska,42.6368,-97.8919
Baraga,26013,Michigan,46.6626,-88.3652
Humphreys,28053,Mississippi,33.1287,-90.5266
Webster,54101,West Virginia,38.4947,-80.4219
Nevada,05099,Arkansas,33.664,-93.3072
Liberty,12077,Florida,30.2414,-84.8829
Coleman,48083,Texas,31.7732,-99.4536
Hamilton,48193,Texas,31.7048,-98.1107
Quay,35037,New Mexico,35.1043,-103.5498
Greene,01063,Alabama,32.8531,-87.9522
Seminole,13253,Georgia,30.9388,-84.8688
Bracken,21023,Kentucky,38.6888,-84.0901
Madison,30057,Montana,45.3007,-111.9203
Turner,46125,South Dakota,43.3109,-97.1487
Murray,27101,Minnesota,44.0222,-95.7633
Daviess,29061,Missouri,39.9608,-93.9855
San Augustine,48405,Texas,31.3942,-94.1682
Choctaw,28019,Mississippi,33.3473,-89.2484
Lyon,21143,Kentucky,37.0191,-88.0832
Coffey,20031,Kansas,38.2369,-95.7341
Kusilvak,02158,Alaska,62.155,-163.3826
Oscoda,26135,Michigan,44.6818,-84.1298
Atkinson,13003,Georgia,31.2971,-82.8801
Warren,18171,Indiana,40.3469,-87.3533
Benton,28009,Mississippi,34.8173,-89.1885
Twiggs,13289,Georgia,32.6672,-83.4271
Shannon,29203,Missouri,37.1574,-91.4005
Prairie,05117,Arkansas,34.8298,-91.5528
Hamilton,17065,Illinois,38.0815,-88.5391
Houston,47083,Tennessee,36.286,-87.717
Franklin,51620,Virginia,36.6831,-76.9386
Cleveland,05025,Arkansas,33.8984,-92.1852
Conejos,08021,Colorado,37.2007,-106.1916
Taylor,13269,Georgia,32.5555,-84.2505
Clay,20027,Kansas,39.3497,-97.1652
Keith,31101,Nebraska,41.1989,-101.6613
McCulloch,48307,Texas,31.1989,-99.3476
San Miguel,08113,Colorado,38.0038,-108.4057
Schoolcraft,26153,Michigan,46.1966,-86.1997
Gilmer,54021,West Virginia,38.924,-80.8571
Ballard,21007,Kentucky,37.0585,-88.9993
Butler,31023,Nebraska,41.2261,-97.1318
Washakie,56043,Wyoming,43.905,-107.6827
Traill,38097,North Dakota,47.4542,-97.1616
Decatur,19053,Iowa,40.7377,-93.7863
Perry,47135,Tennessee,35.6426,-87.8589
Richardson,31147,Nebraska,40.125,-95.7175
Turner,13287,Georgia,31.7164,-83.6241
Wheeler,13309,Georgia,32.1171,-82.7246
Searcy,05129,Arkansas,35.9109,-92.6996
Winkler,48495,Texas,31.85,-103.0483
Lincoln,13181,Georgia,33.7936,-82.4512
Lemhi,16059,Idaho,44.9433,-113.9333
Lake,41037,Oregon,42.7935,-120.3874
Anderson,20003,Kansas,38.2142,-95.2933
Newton,05101,Arkansas,35.92,-93.2179
Thomas,20193,Kansas,39.3509,-101.0556
Monroe,19135,Iowa,41.0298,-92.869
Merrick,31121,Nebraska,41.169,-98.038
Lake,08065,Colorado,39.2025,-106.3448
Franklin,28037,Mississippi,31.4772,-90.8979
Northwest Arctic,02188,Alaska,67.053,-159.721
Major,40093,Oklahoma,36.3116,-98.5359
Doniphan,20043,Kansas,39.7881,-95.1468
Castro,48069,Texas,34.5299,-102.2617
Power,16077,Idaho,42.6937,-112.8407
Clay,47027,Tennessee,36.5511,-85.5439
Dade,29057,Missouri,37.4321,-93.8503
Ferry,53019,Washington,48.4703,-118.5166
Goliad,48175,Texas,28.6571,-97.4264
Elliott,21063,Kentucky,38.1179,-83.0976
Kane,49025,Utah,37.2851,-111.8878
Chariton,29041,Missouri,39.5151,-92.9626
Pleasants,54073,West Virginia,39.371,-81.1606
Crook,56011,Wyoming,44.5885,-104.5699
Valley,30105,Montana,48.3653,-106.6674
Grant,20067,Kansas,37.5623,-101.308
Kit Carson,08063,Colorado,39.3055,-102.603
Worth,19195,Iowa,43.3774,-93.2608
Swisher,48437,Texas,34.5304,-101.735
La Salle,48283,Texas,28.3451,-99.0996
Tillman,40141,Oklahoma,34.3728,-98.9242
Lake,47095,Tennessee,36.3352,-89.4935
Boise,16015,Idaho,43.9891,-115.7304
Rappahannock,51157,Virginia,38.6848,-78.1592
Kingman,20095,Kansas,37.5589,-98.1363
Forest,42053,Pennsylvania,41.513,-79.236
Hutchinson,46067,South Dakota,43.3349,-97.7544
Dallam,48111,Texas,36.2779,-102.6022
Calhoun,54013,West Virginia,38.8445,-81.1176
Dallas,05039,Arkansas,33.9698,-92.6544
Harney,41025,Oregon,43.0641,-118.968
Pepin,55091,Wisconsin,44.5829,-92.0016
Childress,48075,Texas,34.5291,-100.2076
Lexington,51678,Virginia,37.7825,-79.444
Jefferson,28063,Mississippi,31.7343,-91.0373
Wolfe,21237,Kentucky,37.7393,-83.4932
Grant,41023,Oregon,44.4916,-119.0073
Quitman,28119,Mississippi,34.2514,-90.2891
Thurston,31173,Nebraska,42.1582,-96.544
Nicholas,21181,Kentucky,38.3356,-84.0153
Van Buren,19177,Iowa,40.7532,-91.95
Grant,46051,South Dakota,45.1719,-96.7677
Refugio,48391,Texas,28.3253,-97.1657
Jefferson,31095,Nebraska,40.1757,-97.1427
Pierce,31139,Nebraska,42.2644,-97.6013
Brooks,48047,Texas,27.0316,-98.2187
Union,18161,Indiana,39.6256,-84.9251
Bailey,48017,Texas,34.0686,-102.8299
East Carroll,22035,Louisiana,32.7325,-91.2351
Adair,19001,Iowa,41.3307,-94.471
Monroe,05095,Arkansas,34.6778,-91.2039
Weston,56045,Wyoming,43.8404,-104.5676
King and Queen,51097,Virginia,37.7186,-76.8953
Grand Isle,50013,Vermont,44.7968,-73.2949
Charles City,51036,Virginia,37.3567,-77.0622
Wallowa,41063,Oregon,45.5799,-117.1811
Pendleton,54071,West Virginia,38.6807,-79.3509
Tucker,54093,West Virginia,39.1136,-79.565
Presidio,48377,Texas,29.9998,-104.2405
Nemaha,31127,Nebraska,40.3877,-95.8498
Randolph,13243,Georgia,31.7626,-84.7542
Schuyler,17169,Illinois,40.158,-90.6151
Caribou,16029,Idaho,42.7705,-111.5623
Russell,20167,Kansas,38.9148,-98.7624
Pembina,38067,North Dakota,48.7675,-97.5518
Fremont,19071,Iowa,40.7456,-95.6047
Cameron,22023,Louisiana,29.8754,-93.1938
Bon Homme,46009,South Dakota,42.9885,-97.8846
Ida,19093,Iowa,42.3869,-95.5135
Wabaunsee,20197,Kansas,38.9533,-96.205
Lee,21129,Kentucky,37.5948,-83.7162
Southeast Fairbanks,02240,Alaska,63.8763,-143.2118
Benson,38005,North Dakota,48.0694,-99.366
Powell,30077,Montana,46.8564,-112.9361
Henderson,17071,Illinois,40.818,-90.9251
Lafayette,05073,Arkansas,33.2409,-93.6071
Pocahontas,19151,Iowa,42.7342,-94.6787
Treutlen,13283,Georgia,32.4039,-82.5673
Clark,29045,Missouri,40.4103,-91.7384
Fall River,46047,South Dakota,43.2394,-103.5275
Lac qui Parle,27073,Minnesota,44.9955,-96.1735
Blaine,30005,Montana,48.4327,-108.9586
Cumberland,21057,Kentucky,36.7866,-85.3885
Clinch,13065,Georgia,30.915,-82.7063
Huerfano,08055,Colorado,37.6847,-104.9606
Pawnee,20145,Kansas,38.1813,-99.2367
Brown,17009,Illinois,39.9618,-90.7504
Gentry,29075,Missouri,40.2121,-94.4099
Pershing,32027,Nevada,40.4404,-118.4044
Saguache,08109,Colorado,38.0805,-106.2815
Hancock,47067,Tennessee,36.5236,-83.2219
Woodruff,05147,Arkansas,35.1863,-91.2431
Kearney,31099,Nebraska,40.5067,-98.948
Surry,51181,Virginia,37.1098,-76.9002
Norman,27107,Minnesota,47.3265,-96.4553
Beaver,49001,Utah,38.357,-113.2355
Galax,51640,Virginia,36.6661,-80.9176
Burt,31021,Nebraska,41.8515,-96.3286
Moody,46101,South Dakota,44.022,-96.6709
Bottineau,38009,North Dakota,48.7922,-100.8333
Buena Vista,51530,Virginia,37.7319,-79.3569
Spink,46115,South Dakota,44.938,-98.3462
Edwards,17047,Illinois,38.4165,-88.0533
Menifee,21165,Kentucky,37.9414,-83.5989
Wayne,19185,Iowa,40.7395,-93.3274
Howard,31093,Nebraska,41.2201,-98.5171
Prince of Wales-Hyder,02198,Alaska,55.7997,-133.0192
Bland,51021,Virginia,37.134,-81.1302
Rio Blanco,08103,Colorado,39.9798,-108.2171
Moore,47127,Tennessee,35.2846,-86.3587
Calhoun,13037,Georgia,31.5292,-84.6245
Antelope,31003,Nebraska,42.1769,-98.0667
Luce,26095,Michigan,46.4707,-85.5444
Talbot,13263,Georgia,32.6995,-84.533
Stewart,13259,Georgia,32.0785,-84.8352
Wilkin,27167,Minnesota,46.3571,-96.4683
Reynolds,29179,Missouri,37.3623,-90.9691
Alexander,17003,Illinois,37.1915,-89.3375
Sullivan,29211,Missouri,40.2106,-93.1115
Ellsworth,20053,Kansas,38.6966,-98.2047
Clay,31035,Nebraska,40.5244,-98.0513
Essex,50009,Vermont,44.728,-71.7362
Taylor,19173,Iowa,40.7374,-94.6964
Jefferson,40067,Oklahoma,34.111,-97.8358
Carter,29035,Missouri,36.9412,-90.9623
Mitchell,20123,Kansas,39.3933,-98.2094
Sullivan,42113,Pennsylvania,41.4462,-76.5122
Fulton,21075,Kentucky,36.554,-89.1873
Teton,30099,Montana,47.8371,-112.2409
Greenwood,20073,Kansas,37.8778,-96.2326
Garza,48169,Texas,33.1799,-101.2985
Osceola,19143,Iowa,43.3786,-95.6237
Gray,20069,Kansas,37.7382,-100.4379
Hamlin,46057,South Dakota,44.6738,-97.1883
Gilpin,08047,Colorado,39.8575,-105.5226
Shelby,29205,Missouri,39.7978,-92.0766
Carson,48065,Texas,35.4035,-101.3542
Bear Lake,16007,Idaho,42.2848,-111.3297
Pondera,30073,Montana,48.2277,-112.2263
San Saba,48411,Texas,31.1552,-98.8176
Stanton,31167,Nebraska,41.9169,-97.1939
Broadwater,30007,Montana,46.3324,-111.4955
Sherman,20181,Kansas,39.3514,-101.72
Grant,27051,Minnesota,45.9341,-96.0122
McHenry,38049,North Dakota,48.2346,-100.6363
Ontonagon,26131,Michigan,46.6645,-89.3149
Ohio,18115,Indiana,38.9501,-84.9651
Greer,40055,Oklahoma,34.9357,-99.5608
Cotton,40033,Oklahoma,34.2902,-98.3722
Alfalfa,40003,Oklahoma,36.7311,-98.324
Crosby,48107,Texas,33.6147,-101.3
Dewey,46041,South Dakota,45.1566,-100.8718
Lynn,48305,Texas,33.1768,-101.8161
Ottawa,20143,Kansas,39.1325,-97.6502
Floyd,48153,Texas,34.0724,-101.3032
Wirt,54105,West Virginia,39.0224,-81.3787
Miller,13201,Georgia,31.164,-84.7308
Bent,08011,Colorado,37.9551,-103.0717
Cherry,31031,Nebraska,42.545,-101.1186
Van Buren,47175,Tennessee,35.696,-85.4526
Crowley,08025,Colorado,38.3266,-103.7845
Chouteau,30015,Montana,47.8806,-110.4352
Haskell,48207,Texas,33.1782,-99.7303
Putnam,17155,Illinois,41.2045,-89.2858
Dixon,31051,Nebraska,42.4932,-96.8678
Aleutians West,02016,Alaska,52.798,-106.6061
Iron,55051,Wisconsin,46.2623,-90.2421
Lincoln,27081,Minnesota,44.4126,-96.2671
Hartley,48205,Texas,35.84,-102.6029
Martin,48317,Texas,32.306,-101.9513
Lander,32015,Nevada,39.9337,-117.038
Stevens,20189,Kansas,37.1923,-101.3121
Covington,51580,Virginia,37.7785,-79.9868
Harper,20077,Kansas,37.1916,-98.0755
Lincoln,08073,Colorado,38.9881,-103.514
Coal,40029,Oklahoma,34.5882,-96.2978
Audubon,19009,Iowa,41.6846,-94.9058
Morris,20127,Kansas,38.6874,-96.6499
McCook,46087,South Dakota,43.6743,-97.3685
Fillmore,31059,Nebraska,40.5247,-97.5965
Hansford,48195,Texas,36.2774,-101.3546
Pulaski,17153,Illinois,37.223,-89.1266
Mahnomen,27087,Minnesota,47.3253,-95.809
Washington,20201,Kansas,39.7842,-97.0875
Day,46037,South Dakota,45.3671,-97.6074
Tripp,46123,South Dakota,43.3459,-99.884
Walworth,46129,South Dakota,45.4299,-100.0315
Stark,17175,Illinois,41.0934,-89.7975
Norton,20137,Kansas,39.7844,-99.9035
Emporia,51595,Virginia,36.6953,-77.5356
Yukon-Koyukuk,02290,Alaska,65.5086,-151.3896
Beaver,40007,Oklahoma,36.7496,-100.4768
Cook,27031,Minnesota,47.9026,-90.5346
Lincoln,16063,Idaho,43.0024,-114.1383
Phillips,20147,Kansas,39.7846,-99.347
Wheeler,48483,Texas,35.4012,-100.2698
Ransom,38073,North Dakota,46.4562,-97.6574
Warren,13301,Georgia,33.4089,-82.6768
Boone,31011,Nebraska,41.7068,-98.0672
Brule,46015,South Dakota,43.7181,-99.0809
Delta,48119,Texas,33.3863,-95.6724
Jim Hogg,48247,Texas,27.0434,-98.6973
Sheridan,31161,Nebraska,42.5048,-102.4089
Atchison,29005,Missouri,40.4308,-95.4281
Polk,31143,Nebraska,41.1869,-97.5684
Schley,13249,Georgia,32.2617,-84.3148
Hyde,37095,North Carolina,35.5305,-76.2508
Calhoun,05013,Arkansas,33.558,-92.503
Lincoln,32017,Nevada,37.6433,-114.8775
Johnson,31097,Nebraska,40.3926,-96.2651
Craig,51045,Virginia,37.4817,-80.2114
Pickett,47137,Tennessee,36.5584,-85.0749
Gallatin,17059,Illinois,37.7627,-88.2304
Thayer,31169,Nebraska,40.1762,-97.595
Rooks,20163,Kansas,39.3502,-99.325
Scott,17171,Illinois,39.6441,-90.4747
Garfield,49017,Utah,37.8549,-111.4431
Big Stone,27011,Minnesota,45.4261,-96.4109
Ringgold,19159,Iowa,40.7352,-94.244
Dillingham,02070,Alaska,59.7991,-158.2351
Kingsbury,46077,South Dakota,44.3696,-97.4915
Dickey,38021,North Dakota,46.1102,-98.5047
Dewey,40043,Oklahoma,35.9876,-99.0079
Scott,20171,Kansas,38.4822,-100.9069
Scotland,29199,Missouri,40.4526,-92.1471
Toole,30101,Montana,48.6554,-111.6956
Marshall,46091,South Dakota,45.7586,-97.5986
Mills,48333,Texas,31.4952,-98.5955
Washington,08121,Colorado,39.971,-103.2012
Calhoun,17013,Illinois,39.1693,-90.6676
Crane,48103,Texas,31.4286,-102.5156
Ouray,08091,Colorado,38.1555,-107.7693
Carlisle,21039,Kentucky,36.8532,-88.971
Putnam,29171,Missouri,40.4789,-93.0162
Morrill,31123,Nebraska,41.716,-103.0106
Custer,08027,Colorado,38.1087,-105.3675
Musselshell,30065,Montana,46.4966,-108.3981
Furnas,31065,Nebraska,40.1764,-99.9123
Republic,20157,Kansas,39.8278,-97.6506
Barber,20007,Kansas,37.2289,-98.6848
Cameron,42023,Pennsylvania,41.4368,-78.2039
Hot Springs,56017,Wyoming,43.719,-108.4422
Tensas,22107,Louisiana,32.0017,-91.3401
Menominee,55078,Wisconsin,45.0044,-88.71
Schuyler,29197,Missouri,40.4703,-92.521
Mora,35033,New Mexico,36.0104,-104.9448
Hamilton,36041,New York,43.6611,-74.4974
Hickman,21105,Kentucky,36.6781,-88.9762
Mineral,32021,Nevada,38.5388,-118.4351
Owsley,21189,Kentucky,37.4192,-83.6831
Holt,29087,Missouri,40.0944,-95.2155
Hudspeth,48229,Texas,31.4562,-105.3865
Sharkey,28125,Mississippi,32.8799,-90.8132
Grant,40053,Oklahoma,36.7961,-97.7861
Dunn,38025,North Dakota,47.3568,-102.6182
Oneida,16071,Idaho,42.195,-112.5394
Kimble,48267,Texas,30.4868,-99.7487
Sioux,38085,North Dakota,46.1127,-101.0404
Guadalupe,35019,New Mexico,34.8633,-104.7907
Deuel,46039,South Dakota,44.76,-96.668
Florence,55037,Wisconsin,45.8485,-88.3981
Kittson,27069,Minnesota,48.7766,-96.7829
Bath,51017,Virginia,38.0587,-79.7411
Hidalgo,35023,New Mexico,31.914,-108.7148
Phillips,08095,Colorado,40.594,-102.3576
Wahkiakum,53069,Washington,46.2918,-123.4244
Mineral,30061,Montana,47.1472,-114.9983
Nuckolls,31129,Nebraska,40.1764,-98.0472
Valley,31175,Nebraska,41.5673,-98.9819
Pope,17151,Illinois,37.4127,-88.5615
Mason,48319,Texas,30.7177,-99.2261
Gregory,46053,South Dakota,43.1924,-99.1856
Stafford,20185,Kansas,38.031,-98.7174
Meade,20119,Kansas,37.2381,-100.3663
